ts,u_predict,t_,V
10.84,-51.5705598919618,10.84,-51.6256988
10.86,-51.53928073376792,10.86,-51.68831348
10.88,-51.508148413669055,10.88,-51.59439147
10.9,-51.477162748747766,10.9,-51.719620819999996
10.92,-51.44632354941515,10.92,-51.782235500000006
10.94,-51.415630619456785,10.94,-51.59439147
10.96,-51.38508375607716,10.96,-51.6256988
10.98,-51.35468274994522,10.98,-51.500469450000004
11.0,-51.32442738524025,11.0,-51.6256988
11.02,-51.29431743969695,11.02,-51.34393275
11.04,-51.26435268465398,11.04,-51.43785477
11.06,-51.23453288509891,11.059999999999999,-51.375240090000005
11.08,-51.20485779971752,11.08,-51.43785477
11.1,-51.17532718094008,11.1,-51.375240090000005
11.12,-51.14594077499195,11.12,-51.34393275
11.14,-51.116698321940696,11.14,-51.406547429999996
11.16,-51.087599555747,11.16,-51.43785477
11.18,-51.058644204313914,11.18,-51.46916211
11.2,-51.029831989538245,11.200000000000001,-51.34393275
11.22,-51.0011626273622,11.22,-51.34393275
11.24,-50.972635827823986,11.24,-51.31262541
11.26,-50.94425129511156,11.26,-51.15608871
11.28,-50.91600872761443,11.28,-51.31262541
11.3,-50.88790781797871,11.299999999999999,-51.124781369999994
11.32,-50.85994825315982,11.32,-51.187396050000004
11.34,-50.83212971447832,11.34,-51.21870339
11.36,-50.80445187767395,11.36,-51.06216669
11.38,-50.77691441296336,11.38,-51.124781369999994
11.4,-50.74951698509445,11.4,-51.124781369999994
11.42,-50.72225925340435,11.42,-51.09347403
11.44,-50.69514087187704,11.440000000000001,-51.21870339
11.46,-50.66816148920012,11.46,-51.06216669
11.48,-50.64132074882486,11.48,-50.90562999
11.5,-50.614618289023674,11.5,-50.93693733
11.52,-50.58805374295046,11.52,-51.124781369999994
11.54,-50.56162673869971,11.54,-50.968244670000004
11.56,-50.53533689936754,11.56,-50.999552009999995
11.58,-50.50918384311171,11.58,-51.187396050000004
11.6,-50.48316718321329,11.6,-50.968244670000004
11.62,-50.45728652813809,11.62,-50.93693733
11.64,-50.43154148159778,11.64,-50.90562999
11.66,-50.405931642613474,11.66,-50.874322649999996
11.68,-50.38045660557737,11.68,-50.843015310000006
11.7,-50.35511596031572,11.700000000000001,-50.843015310000006
11.72,-50.3299092921524,11.72,-50.874322649999996
11.74,-50.30483618197267,11.739999999999998,-50.81170797
11.76,-50.27989620628578,11.76,-50.71778595
11.78,-50.25508893729033,11.78,-50.90562999
11.8,-50.230413942937766,11.799999999999999,-50.71778595
11.82,-50.20587078699712,11.82,-50.62386394
11.84,-50.181459029119544,11.84,-50.62386394
11.86,-50.157178224903426,11.86,-50.68647861
11.88,-50.13302792595908,11.88,-50.592556599999995
11.9,-50.10900767997385,11.9,-50.561249260000004
11.92,-50.0851170307775,11.92,-50.62386394
11.94,-50.06135551840779,11.940000000000001,-50.52994192
11.96,-50.03772267917571,11.96,-50.52994192
11.98,-50.014218045730736,11.98,-50.4360199
12.0,-49.990841147126964,12.0,-50.52994192
12.02,-49.9675915088881,12.02,-50.37340522
12.04,-49.94446865307318,12.04,-50.4360199
12.06,-49.92147209834264,12.06,-50.24817586
12.08,-49.898601360023655,12.08,-50.2794832
12.1,-49.87585595017486,12.1,-50.12295023
12.12,-49.853235377653,12.120000000000001,-50.12295023
12.14,-49.83073914817752,12.14,-50.2794832
12.16,-49.80836676439669,12.16,-50.185564910000004
12.18,-49.78611772595155,12.180000000000001,-50.185564910000004
12.2,-49.76399152954239,12.200000000000001,-50.02902821
12.22,-49.74198766899243,12.219999999999999,-49.966413530000004
12.24,-49.72010563531362,12.239999999999998,-50.185564910000004
12.26,-49.69834491677053,12.26,-49.90379885
12.28,-49.67670499894536,12.28,-50.15425757
12.3,-49.65518536480166,12.299999999999999,-49.90379885
12.32,-49.633785494748984,12.32,-49.90379885
12.34,-49.61250486670581,12.34,-49.80987683
12.36,-49.59134295616432,12.36,-49.80987683
12.38,-49.570299236252744,12.38,-49.90379885
12.4,-49.54937317779875,12.4,-49.80987683
12.42,-49.52856424939217,12.42,-49.872491509999996
12.44,-49.50787191744819,12.440000000000001,-49.62203279
12.46,-49.487295646268585,12.46,-49.71595481
12.48,-49.46683489810402,12.479999999999999,-49.55941811
12.5,-49.44648913321584,12.5,-49.653340130000004
12.52,-49.426257809937134,12.52,-49.653340130000004
12.54,-49.40614038473395,12.54,-49.59072545
12.56,-49.38613631226553,12.56,-49.71595481
12.58,-49.36624504544441,12.58,-49.49680343
12.6,-49.34646603549708,12.6,-49.528110770000005
12.62,-49.32679873202249,12.620000000000001,-49.49680343
12.64,-49.30724258305154,12.64,-49.55941811
12.66,-49.28779703510644,12.66,-49.55941811
12.68,-49.268461533257955,12.680000000000001,-49.465496089999995
12.7,-49.24923552118394,12.7,-49.59072545
12.72,-49.2301184412262,12.719999999999999,-49.465496089999995
12.74,-49.21110973444859,12.74,-49.37157407
12.76,-49.19220884069292,12.76,-49.37157407
12.78,-49.173415198635034,12.78,-49.55941811
12.8,-49.15472824584126,12.8,-49.340266729999996
12.82,-49.13614741882265,12.82,-49.49680343
12.84,-49.1176721530909,12.84,-49.465496089999995
12.86,-49.099301883212156,12.86,-49.55941811
12.88,-49.08103604286081,12.88,-49.37157407
12.9,-49.062874064873675,12.9,-49.465496089999995
12.92,-49.044815381302136,12.92,-49.49680343
12.94,-49.02685942346512,12.940000000000001,-49.465496089999995
12.96,-49.00900562200072,12.959999999999999,-49.37157407
12.98,-48.99125340691865,12.979999999999999,-49.37157407
13.0,-48.97360220764984,13.0,-49.30895939
13.02,-48.95605145309809,13.02,-49.37157407
13.04,-48.93860057169031,13.04,-49.340266729999996
13.06,-48.92124899142464,13.06,-49.27765206
13.08,-48.90399613992093,13.08,-49.340266729999996
13.1,-48.88684144446888,13.1,-49.340266729999996
13.12,-48.869784332075746,13.120000000000001,-49.40288141
13.14,-48.852824229513864,13.14,-49.27765206
13.16,-48.835960563368225,13.16,-49.43418875
13.18,-48.819192760082764,13.18,-49.30895939
13.2,-48.802520246005464,13.2,-49.340266729999996
13.22,-48.78594244743527,13.219999999999999,-49.21503738
13.24,-48.76945879066597,13.24,-49.121115360000005
13.26,-48.75306870203132,13.26,-49.121115360000005
13.28,-48.73677160794822,13.28,-49.08980802
13.3,-48.720566934960836,13.3,-49.27765206
13.32,-48.704454109782965,13.32,-49.27765206
13.34,-48.688432559340676,13.34,-49.24634472
13.36,-48.67250171081373,13.360000000000001,-49.21503738
13.38,-48.65666099167789,13.38,-49.121115360000005
13.4,-48.64090982974435,13.4,-49.18373004
13.42,-48.62524765320132,13.420000000000002,-49.02719334
13.44,-48.60967389065241,13.44,-49.05850068
13.46,-48.594187971157304,13.459999999999999,-49.08980802
13.48,-48.578789324269444,13.479999999999999,-48.96457866
13.5,-48.56347738007468,13.5,-49.05850068
13.52,-48.548251569228945,13.52,-49.02719334
13.54,-48.53311132299506,13.54,-48.933271319999996
13.56,-48.5180560732801,13.56,-48.933271319999996
13.58,-48.503085252670466,13.58,-48.96457866
13.6,-48.488198294469065,13.6,-48.8393493
13.62,-48.47339463272878,13.620000000000001,-48.8393493
13.64,-48.45867370228816,13.64,-48.620197919999995
13.66,-48.44403493880535,13.66,-48.77673462
13.68,-48.42947777879139,13.68,-48.8393493
13.7,-48.41500165964336,13.7,-48.71411994
13.72,-48.40060601967769,13.719999999999999,-48.463661220000006
13.74,-48.38629029816108,13.74,-48.49496856
13.76,-48.37205393534311,13.76,-48.55758324
13.78,-48.357896372487225,13.78,-48.36974293
13.8,-48.34381705190062,13.8,-48.338435589999996
13.82,-48.32981541696545,13.82,-48.5262759
13.84,-48.315890912167426,13.84,-48.24451357
13.86,-48.30204298312605,13.860000000000001,-48.21320623
13.88,-48.288271076622614,13.88,-48.27582091
13.9,-48.27457464062848,13.9,-48.27582091
13.92,-48.26095312433299,13.92,-48.15059155
13.94,-48.2474059781707,13.94,-48.24451357
13.96,-48.233932653848264,13.959999999999999,-48.025362189999996
13.98,-48.22053260437065,13.98,-48.119284210000004
14.0,-48.20720528406691,14.0,-47.96274751
14.02,-48.19395014861605,14.02,-47.80621082
14.04,-48.18076665507109,14.040000000000001,-47.96274751
14.06,-48.1676542618846,14.06,-47.96274751
14.08,-48.15461242893263,14.08,-47.77490348
14.1,-48.141640617537014,14.1,-47.77490348
14.12,-48.128738290490425,14.120000000000001,-47.618366779999995
14.14,-48.11590491207797,14.14,-47.86882550000001
14.16,-48.10313994809922,14.16,-47.68098146
14.18,-48.09044286589113,14.18,-47.68098146
14.2,-48.077813134348425,14.2,-47.64967412
14.22,-48.065250223945434,14.219999999999999,-47.618366779999995
14.24,-48.052753606756106,14.24,-47.587059440000004
14.26,-48.040322756474076,14.26,-47.64967412
14.28,-48.02795714843311,14.28,-47.3992154
14.3,-48.01565625962541,14.3,-47.52444476
14.32,-48.003419568721746,14.32,-47.33660072
14.34,-47.99124655608869,14.34,-47.5557521
14.36,-47.97913670380786,14.360000000000001,-47.461830080000006
14.38,-47.96708949569268,14.38,-47.30529338
14.4,-47.955104417306295,14.399999999999999,-47.5557521
14.42,-47.94318095597831,14.42,-47.5557521
14.44,-47.93131860082139,14.44,-47.3992154
14.46,-47.91951684274732,14.459999999999999,-47.52444476
14.48,-47.90777517448263,14.48,-47.30529338
14.5,-47.89609309058445,14.5,-47.43052274
14.52,-47.88447008745485,14.52,-47.211371359999994
14.54,-47.872905663356484,14.540000000000001,-47.30529338
14.56,-47.86139931842566,14.56,-47.36790806
14.58,-47.84995055468733,14.58,-47.211371359999994
14.6,-47.838558876068056,14.600000000000001,-47.2426787
14.62,-47.82722378840908,14.620000000000001,-47.054834660000004
14.64,-47.81594479947969,14.64,-47.086141999999995
14.66,-47.804721418990106,14.66,-47.14875668
14.68,-47.79355315860189,14.68,-47.14875668
14.7,-47.7824395319419,14.7,-47.211371359999994
14.72,-47.77138005461254,14.719999999999999,-47.054834660000004
14.74,-47.760374244202886,14.74,-47.14875668
14.76,-47.74942162030013,14.76,-47.211371359999994
14.78,-47.738521704500066,14.78,-46.96091264
14.8,-47.727674020416664,14.8,-47.02352732
14.82,-47.71687809369221,14.82,-47.086141999999995
14.84,-47.70613345200716,14.84,-47.2426787
14.86,-47.695439625088845,14.860000000000001,-46.92960531
14.88,-47.68479614472127,14.879999999999999,-47.11744934
14.9,-47.67420254475264,14.899999999999999,-47.11744934
14.92,-47.663658361104176,14.92,-47.02352732
14.94,-47.65316313177892,14.94,-46.866990630000004
14.96,-47.64271639686812,14.959999999999999,-47.02352732
14.98,-47.632317698559426,14.98,-46.96091264
15.0,-47.62196658114403,15.0,-47.054834660000004
15.02,-47.61166259102375,15.020000000000001,-46.866990630000004
15.04,-47.60140527671708,15.04,-46.89829797
15.06,-47.59119418886542,15.06,-46.96091264
15.08,-47.581028880240304,15.080000000000002,-46.96091264
15.1,-47.57090890574802,15.1,-46.99221998
15.12,-47.56083382243559,15.120000000000001,-46.77306861
15.14,-47.55080318949572,15.14,-46.96091264
15.16,-47.54081656827224,15.159999999999998,-46.83568329
15.18,-47.53087352226485,15.18,-46.80437595
15.2,-47.52097361713286,15.200000000000001,-46.71045393
15.22,-47.51111642070078,15.219999999999999,-46.77306861
15.24,-47.50130150296079,15.24,-46.74176127
15.26,-47.49152843607789,15.260000000000002,-46.679146589999995
15.28,-47.481796794392274,15.28,-46.58522457
15.3,-47.47210615442339,15.3,-46.55392095
15.32,-47.4624560948728,15.320000000000002,-46.58522457
15.34,-47.45284619662693,15.34,-46.83568329
15.36,-47.4432760427595,15.36,-46.80437595
15.38,-47.43374521853416,15.38,-46.74176127
15.4,-47.42425331140692,15.399999999999999,-46.679146589999995
15.42,-47.41479991102715,15.42,-46.61653191
15.44,-47.405384609240535,15.440000000000001,-46.71045393
15.46,-47.39600700008959,15.459999999999999,-46.61653191
15.48,-47.38666667981553,15.48,-46.61653191
15.5,-47.377363246859,15.500000000000002,-46.647839250000004
15.52,-47.36809630186142,15.52,-46.61653191
15.54,-47.35886544766573,15.540000000000001,-46.4286916
15.56,-47.349670289315874,15.560000000000002,-46.4286916
15.58,-47.34051043405848,15.58,-46.61653191
15.6,-47.33138549134238,15.600000000000001,-46.61653191
15.62,-47.32229507281847,15.620000000000001,-46.647839250000004
15.64,-47.31323879233937,15.639999999999999,-46.36607692
15.66,-47.30421626595952,15.66,-46.58522457
15.68,-47.29522711193432,15.679999999999998,-46.58522457
15.7,-47.28627095071899,15.7,-46.55392095
15.72,-47.277347404968445,15.72,-46.491306279999996
15.74,-47.26845609953511,15.739999999999998,-46.647839250000004
15.76,-47.2595966614688,15.76,-46.58522457
15.78,-47.25076872001447,15.780000000000001,-46.647839250000004
15.8,-47.241971906610495,15.799999999999999,-46.55392095
15.82,-47.23320585488802,15.82,-46.4286916
15.84,-47.224470200667405,15.84,-46.45999894
15.86,-47.21576458195771,15.86,-46.39738426
15.88,-47.20708863895346,15.879999999999999,-46.4286916
15.9,-47.19844201403236,15.9,-46.36607692
15.92,-47.18982435175368,15.919999999999998,-46.39738426
15.94,-47.181235298854254,15.94,-46.36607692
15.96,-47.17267450424651,15.96,-46.20954022
15.98,-47.164141619015574,15.979999999999999,-46.52261361
16.0,-47.15563629641566,16.0,-46.39738426
16.02,-47.1471581918674,16.02,-46.39738426
16.04,-47.13870696295388,16.04,-46.45999894
16.06,-47.13028226941801,16.06,-46.45999894
16.08,-47.12188377315804,16.080000000000002,-46.36607692
16.1,-47.1135111382245,16.099999999999998,-46.45999894
16.12,-47.10516403081609,16.12,-46.52261361
16.14,-47.09684211927537,16.14,-46.45999894
16.16,-47.08854507408528,16.16,-46.4286916
16.18,-47.08027256786472,16.18,-46.39738426
16.2,-47.072024275364235,16.200000000000003,-46.52261361
16.22,-47.06379987346117,16.22,-46.4286916
16.24,-47.05559904115581,16.24,-46.52261361
16.26,-47.047421459566145,16.26,-46.55392095
16.28,-47.03926681192387,16.279999999999998,-46.647839250000004
16.3,-47.031134783568696,16.3,-46.55392095
16.32,-47.023025061943834,16.32,-46.83568329
16.34,-47.01493733659084,16.34,-46.74176127
16.36,-47.00687129914444,16.36,-46.77306861
16.38,-46.99882664332764,16.380000000000003,-46.71045393
16.4,-46.99080306494567,16.4,-46.77306861
16.42,-46.9828002618816,16.42,-46.77306861
16.44,-46.97481793408952,16.44,-46.80437595
16.46,-46.96685578359013,16.46,-46.83568329
16.48,-46.95891351446421,16.48,-46.89829797
16.5,-46.95099083284757,16.5,-46.77306861
16.52,-46.94308744692443,16.52,-46.89829797
16.54,-46.93520306692219,16.54,-46.83568329
16.56,-46.92733740510479,16.560000000000002,-46.89829797
16.58,-46.91949017576747,16.58,-46.92960531
16.6,-46.9116610952293,16.6,-46.866990630000004
16.62,-46.90384988182844,16.62,-46.96091264
16.64,-46.89605625591505,16.64,-46.80437595
16.66,-46.888279939844615,16.66,-46.866990630000004
16.68,-46.88052065797216,16.68,-46.99221998
16.7,-46.872778136645316,16.7,-46.96091264
16.72,-46.86505210419801,16.72,-46.83568329
16.74,-46.857342290943954,16.740000000000002,-46.74176127
16.76,-46.849648429169214,16.759999999999998,-46.89829797
16.78,-46.841970253126426,16.78,-46.92960531
16.8,-46.83430749902718,16.8,-47.02352732
16.82,-46.82665990503593,16.82,-47.02352732
16.84,-46.81902721126203,16.84,-46.89829797
16.86,-46.81140915975386,16.860000000000003,-46.99221998
16.88,-46.80380549449129,16.88,-47.086141999999995
16.9,-46.796215961378245,16.900000000000002,-46.96091264
16.92,-46.78864030823632,16.919999999999998,-47.02352732
16.94,-46.781078284797,16.939999999999998,-46.80437595
16.96,-46.77352964269483,16.96,-47.02352732
16.98,-46.76599413545984,16.979999999999997,-47.054834660000004
17.0,-46.7584715185105,17.0,-46.99221998
17.02,-46.75096154914615,17.02,-46.99221998
17.04,-46.74346398653996,17.04,-47.02352732
17.06,-46.73597859173065,17.06,-46.866990630000004
17.08,-46.728505127616266,17.080000000000002,-46.83568329
17.1,-46.7210433589456,17.099999999999998,-46.866990630000004
17.12,-46.71359305231129,17.12,-47.02352732
17.14,-46.70615397614191,17.14,-46.96091264
17.16,-46.69872590069436,17.16,-46.96091264
17.18,-46.69130859804661,17.18,-47.054834660000004
17.2,-46.68390184208925,17.2,-47.054834660000004
17.22,-46.67650540851864,17.22,-46.96091264
17.24,-46.66911907482885,17.24,-46.96091264
17.26,-46.66174262030342,17.26,-47.18006402
17.28,-46.65437582600867,17.279999999999998,-46.92960531
17.3,-46.64701847478427,17.3,-47.086141999999995
17.32,-46.63967035123732,17.32,-46.92960531
17.34,-46.63233124173305,17.34,-47.02352732
17.36,-46.62500093438741,17.36,-46.866990630000004
17.38,-46.61767921905899,17.380000000000003,-46.96091264
17.4,-46.610365887341864,17.4,-46.866990630000004
17.42,-46.603060732556365,17.42,-46.92960531
17.44,-46.595763549741896,17.44,-46.83568329
17.46,-46.58847413564943,17.459999999999997,-46.71045393
17.48,-46.581192288732446,17.48,-46.679146589999995
17.5,-46.57391780913928,17.5,-46.52261361
17.52,-46.566650498705876,17.52,-46.71045393
17.54,-46.55939016094653,17.54,-46.55392095
17.56,-46.55213660104656,17.560000000000002,-46.74176127
17.58,-46.544889625854374,17.58,-46.39738426
17.6,-46.53764904387257,17.6,-46.39738426
17.62,-46.530414665250994,17.62,-46.491306279999996
17.64,-46.52318630177772,17.64,-46.52261361
17.66,-46.51596376687167,17.66,-46.491306279999996
17.68,-46.50874687557366,17.68,-46.647839250000004
17.7,-46.50153544453912,17.7,-46.74176127
17.72,-46.49432929202923,17.72,-46.55392095
17.74,-46.48712823790374,17.740000000000002,-46.58522457
17.76,-46.479932103612036,17.759999999999998,-46.55392095
17.78,-46.47274071218505,17.78,-46.55392095
17.8,-46.46555388822774,17.8,-46.491306279999996
17.82,-46.45837145791014,17.82,-46.58522457
17.84,-46.45119324896009,17.84,-46.39738426
17.86,-46.44401909065446,17.860000000000003,-46.36607692
17.88,-46.43684881381109,17.88,-46.4286916
17.9,-46.42968225078085,17.9,-46.45999894
17.92,-46.42251923543959,17.92,-46.4286916
17.94,-46.415359603179844,17.939999999999998,-46.33476958
17.96,-46.40820319090238,17.96,-46.33476958
17.98,-46.40104983700882,17.98,-46.39738426
18.0,-46.393899381392934,18.0,-46.4286916
18.02,-46.38675166543285,18.02,-46.491306279999996
18.04,-46.37960653198238,18.040000000000003,-46.4286916
18.06,-46.37246382536393,18.06,-46.33476958
18.08,-46.36532339135943,18.080000000000002,-46.24084756
18.1,-46.35818507720261,18.1,-46.24084756
18.12,-46.351048731571176,18.12,-46.33476958
18.14,-46.34391420457859,18.14,-46.36607692
18.16,-46.33678134776547,18.159999999999997,-46.20954022
18.18,-46.32965001409254,18.18,-46.272154900000004
18.2,-46.322520057931406,18.2,-46.39738426
18.22,-46.315391335057534,18.22,-46.491306279999996
18.24,-46.308263702642215,18.24,-46.33476958
18.26,-46.30113701924342,18.26,-46.491306279999996
18.28,-46.29401114479925,18.279999999999998,-46.55392095
18.3,-46.286885940618596,18.3,-46.61653191
18.32,-46.27976126937455,18.32,-46.491306279999996
18.34,-46.272636995095276,18.34,-46.4286916
18.36,-46.26551298315686,18.36,-46.58522457
18.38,-46.258389100274705,18.380000000000003,-46.33476958
18.4,-46.25126521449622,18.4,-46.679146589999995
18.42,-46.24414119519265,18.419999999999998,-46.4286916
18.44,-46.23701691305099,18.44,-46.491306279999996
18.46,-46.22989224006685,18.459999999999997,-46.52261361
18.48,-46.222767049535285,18.48,-46.52261361
18.5,-46.21564121604451,18.5,-46.39738426
18.52,-46.20851461546682,18.52,-46.4286916
18.54,-46.201387124952056,18.54,-46.39738426
18.56,-46.19425862291802,18.560000000000002,-46.45999894
18.58,-46.1871289890446,18.58,-46.55392095
18.6,-46.179998104264804,18.6,-46.4286916
18.62,-46.172865850757724,18.62,-46.58522457
18.64,-46.16573211194024,18.64,-46.61653191
18.66,-46.158596772459866,18.66,-46.4286916
18.68,-46.15145971818655,18.68,-46.20954022
18.7,-46.144320836205644,18.7,-46.30346224
18.72,-46.13718001480982,18.72,-46.52261361
18.74,-46.13003714349171,18.740000000000002,-46.39738426
18.76,-46.12289211293598,18.759999999999998,-46.491306279999996
18.78,-46.11574481501234,18.78,-46.491306279999996
18.8,-46.10859514276758,18.8,-46.45999894
18.82,-46.10144299041786,18.82,-46.55392095
18.84,-46.094288253342036,18.84,-46.30346224
18.86,-46.08713082807336,18.86,-46.52261361
18.88,-46.07997061229205,18.88,-46.33476958
18.9,-46.07280750481892,18.9,-46.45999894
18.92,-46.065641405606435,18.92,-46.36607692
18.94,-46.05847221573263,18.939999999999998,-46.20954022
18.96,-46.05129983739287,18.96,-46.24084756
18.98,-46.04412417389339,18.98,-46.272154900000004
19.0,-46.03694512964284,19.0,-46.36607692
19.02,-46.029762610146044,19.02,-46.17823288
19.04,-46.022576521996506,19.040000000000003,-45.959081499999996
19.06,-46.01538677286894,19.06,-46.1156182
19.08,-46.00819327151135,19.080000000000002,-46.084310859999995
19.1,-46.00099592774,19.1,-46.02169618
19.12,-45.99379465242992,19.119999999999997,-45.959081499999996
19.14,-45.98658935750908,19.14,-46.084310859999995
19.16,-45.97937995595131,19.16,-45.99038884
19.18,-45.97216636176815,19.18,-45.99038884
19.2,-45.96494849000329,19.2,-45.89646682
19.22,-45.957726256724136,19.220000000000002,-45.92777416
19.24,-45.95049957901612,19.24,-45.959081499999996
19.26,-45.94326837497463,19.26,-45.8025448
19.28,-45.93603256369857,19.28,-45.8025448
19.3,-45.928792065283425,19.3,-45.86515948
19.32,-45.921546800814816,19.32,-45.67731544
19.34,-45.914296692360104,19.340000000000003,-45.58339342
19.36,-45.90704166296356,19.36,-45.83385214
19.38,-45.899781636638345,19.38,-45.67731544
19.4,-45.89251653835954,19.4,-45.61470076
19.42,-45.885246294058554,19.419999999999998,-45.61470076
19.44,-45.87797083061533,19.44,-45.6460081
19.46,-45.870690075851904,19.459999999999997,-45.42685673
19.48,-45.86340395852593,19.48,-45.77123746
19.5,-45.85611240832413,19.5,-45.70862278
19.52,-45.84881535585526,19.52,-45.67731544
19.54,-45.84151273264391,19.54,-45.552086089999996
19.56,-45.834204471123876,19.560000000000002,-45.45816407
19.58,-45.826890504631116,19.58,-45.552086089999996
19.6,-45.81957076739841,19.6,-45.42685673
19.62,-45.812245194547536,19.62,-45.42685673
19.64,-45.80491372208373,19.639999999999997,-45.552086089999996
19.66,-45.79757628688919,19.66,-45.52077875
19.68,-45.790232826716284,19.68,-45.239012689999996
19.7,-45.7828832801814,19.7,-45.52077875
19.72,-45.77552758675875,19.72,-45.42685673
19.74,-45.768165686774076,19.740000000000002,-45.552086089999996
19.76,-45.760797521398054,19.759999999999998,-45.48947141
19.78,-45.75342303264038,19.78,-45.52077875
19.8,-45.7460421633434,19.8,-45.45816407
19.82,-45.738654857176094,19.82,-45.552086089999996
19.84,-45.731261058627815,19.84,-45.33293471
19.86,-45.72386071300199,19.86,-45.36424205
19.88,-45.71645376641032,19.88,-45.48947141
19.9,-45.70904016576669,19.9,-45.552086089999996
19.92,-45.701619858781065,19.92,-45.33293471
19.94,-45.69419279395296,19.939999999999998,-45.48947141
19.96,-45.68675892056675,19.96,-45.33293471
19.98,-45.6793181886845,19.98,-45.30162737
20.0,-45.67187054914027,20.0,-45.42685673
20.02,-45.66441595353502,20.02,-45.52077875
20.04,-45.656954354229605,20.040000000000003,-45.42685673
20.06,-45.64948570433982,20.06,-45.36424205
20.08,-45.6420099577304,20.08,-45.33293471
20.1,-45.63452706900876,20.1,-45.48947141
20.12,-45.62703699352014,20.119999999999997,-45.39554939
20.14,-45.61953968734078,20.14,-45.42685673
20.16,-45.61203510727328,20.16,-45.42685673
20.18,-45.60452321084045,20.18,-45.552086089999996
20.2,-45.59700395627956,20.2,-45.52077875
20.22,-45.5894773025373,20.220000000000002,-45.58339342
20.24,-45.58194320926325,20.24,-45.6460081
20.26,-45.5744016368056,20.26,-45.52077875
20.28,-45.56685254620451,20.28,-45.61470076
20.3,-45.55929589918713,20.3,-45.70862278
20.32,-45.55173165816232,20.32,-45.83385214
20.34,-45.54415978621484,20.34,-45.70862278
20.36,-45.53658024710038,20.36,-45.61470076
20.38,-45.528993005239705,20.38,-45.70862278
20.4,-45.521398025713715,20.400000000000002,-45.67731544
20.42,-45.51379527425784,20.419999999999998,-45.67731544
20.44,-45.50618471725726,20.44,-45.86515948
20.46,-45.49856632174092,20.46,-45.67731544
20.48,-45.49094005537703,20.48,-45.99038884
20.5,-45.48330588646731,20.5,-45.83385214
20.52,-45.475663783942345,20.520000000000003,-45.92777416
20.54,-45.46801371735592,20.54,-45.86515948
20.56,-45.46035565688042,20.560000000000002,-45.89646682
20.58,-45.452689573301406,20.580000000000002,-45.8025448
20.6,-45.44501543801233,20.599999999999998,-45.8025448
20.62,-45.43733322301063,20.62,-45.92777416
20.64,-45.42964290089149,20.639999999999997,-45.92777416
20.66,-45.421944444843156,20.66,-45.8025448
20.68,-45.41423782864276,20.68,-45.8025448
20.7,-45.40652302665037,20.7,-46.084310859999995
20.72,-45.398800013804994,20.72,-45.739930120000004
20.74,-45.39106876561895,20.740000000000002,-45.86515948
20.76,-45.38332925817411,20.759999999999998,-46.053003520000004
20.78,-45.37558146811545,20.78,-45.959081499999996
20.8,-45.36782537264822,20.8,-45.86515948
20.82,-45.36006094953172,20.82,-45.89646682
20.84,-45.352288177075145,20.84,-46.053003520000004
20.86,-45.34450703413318,20.86,-46.02169618
20.88,-45.3367175001008,20.88,-45.86515948
20.9,-45.32891955490894,20.9,-45.99038884
20.92,-45.32111317901995,20.92,-46.17823288
20.94,-45.31329835342296,20.939999999999998,-45.99038884
20.96,-45.305475059628954,20.96,-45.959081499999996
20.98,-45.29764327966718,20.98,-46.02169618
21.0,-45.289802996079466,21.0,-46.1156182
21.02,-45.28195419191682,21.02,-46.24084756
21.04,-45.27409685073432,21.04,-46.17823288
21.06,-45.26623095658706,21.06,-46.02169618
21.08,-45.25835649402544,21.08,-46.084310859999995
21.1,-45.25047344809129,21.1,-46.20954022
21.12,-45.242581804313055,21.119999999999997,-46.1156182
21.14,-45.23468154870171,21.14,-46.053003520000004
21.16,-45.226772667746395,21.16,-45.99038884
21.18,-45.21885514841066,21.18,-46.30346224
21.2,-45.210928978127235,21.2,-46.084310859999995
21.22,-45.20299414479478,21.220000000000002,-46.1156182
21.24,-45.19505063677331,21.24,-46.1156182
21.26,-45.18709844288005,21.26,-46.1156182
21.28,-45.179137552385235,21.28,-46.02169618
21.3,-45.17116795500848,21.299999999999997,-46.084310859999995
21.32,-45.16318964091389,21.32,-46.053003520000004
21.34,-45.155202600706964,21.34,-45.959081499999996
21.36,-45.1472068254299,21.36,-45.99038884
21.38,-45.13920230655781,21.38,-45.959081499999996
21.4,-45.131189035994815,21.400000000000002,-45.959081499999996
21.42,-45.12316700607004,21.419999999999998,-46.02169618
21.44,-45.11513620953368,21.44,-45.959081499999996
21.46,-45.10709663955321,21.46,-45.89646682
21.48,-45.09904828970942,21.48,-45.89646682
21.5,-45.0909911539927,21.5,-46.084310859999995
21.52,-45.08292522679883,21.520000000000003,-45.86515948
21.54,-45.07485050292595,21.54,-45.89646682
21.56,-45.06676697756999,21.56,-45.86515948
21.58,-45.0586746463213,21.580000000000002,-45.8025448
21.6,-45.05057350516139,21.599999999999998,-45.99038884
21.62,-45.04246355045789,21.62,-45.86515948
21.64,-45.03434477896247,21.64,-45.8025448
21.66,-45.02621718780626,21.66,-45.58339342
21.68,-45.01808077449639,21.68,-45.70862278
21.7,-45.009935536912515,21.700000000000003,-45.6460081
21.72,-45.00178147330303,21.72,-45.58339342
21.74,-44.99361858228196,21.740000000000002,-45.58339342
21.76,-44.98544686282485,21.76,-45.52077875
21.78,-44.97726631426578,21.78,-45.48947141
21.8,-44.96907693629354,21.8,-45.39554939
